,Unnamed: 0,station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,epoch_time,merge_id
794,2769149,LGA,2008-05-18 08:51,-73.8803,40.7794,59.00,48.92,69.17,270.00,8.00,M,29.48,998.30,10.00,M,FEW,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,59.00,METAR KLGA 180851Z 27008KT 10SM FEW100 15/09 A2948 RMK AO2 SLP983 T01500094 53003,1211108400000.0,1211108400000.0_LGA
795,5997548,HRJ,2008-10-23 08:23,-78.7336,35.3786,41.00,37.40,M,M,M,M,30.47,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,M,METAR KHRJ 230823Z AUTO 10SM CLR 05/03 A3047 RMK AO2,1224759600000.0,1224759600000.0_HRJ
796,726441,CSQ,2008-02-05 18:34,-94.3608,41.0188,32.00,28.00,84.98,30.00,15.00,M,29.87,M,2.50,21.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.78,M,1202248800000.0,1202248800000.0_CSQ
797,1138516,AWG,2008-02-25 23:33,-91.6748,41.2751,35.00,33.00,92.32,40.00,8.00,0.04,29.74,M,1.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.81,M,1203994800000.0,1203994800000.0_AWG
798,2038085,GLE,2008-04-10 16:03,-97.1969,33.6514,68.00,55.40,64.04,210.00,11.00,M,29.61,M,10.00,15.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,68.00,METAR KGLE 101603Z AUTO 21011G15KT 10SM CLR 20/13 A2961 RMK AO2,1207854000000.0,1207854000000.0_GLE
799,3428336,ORC,2008-06-20 05:55,-96.0606,42.9895,62.60,55.40,77.29,290.00,6.00,M,29.98,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,M,1213948800000.0,1213948800000.0_ORC
800,1979194,FFL,2008-04-07 09:16,-91.9834,41.0521,35.00,27.00,72.32,270.00,15.00,M,29.93,M,10.00,18.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.67,M,1207569600000.0,1207569600000.0_FFL
801,4794856,IFA,2008-08-28 06:35,-93.2651,42.4691,68.00,64.40,88.26,200.00,8.00,0.02,29.75,M,7.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,M,1219914000000.0,1219914000000.0_IFA
802,2565159,KLS,2008-05-07 21:55,-122.9,46.12,53.60,35.60,50.36,300.00,11.00,M,30.26,M,10.00,16.00,OVC,   ,   ,M,4600.00,M,M,M,M,M,M,M,M,M,M,53.60,METAR KKLS 072155Z AUTO 30011G16KT 10SM OVC046 12/02 A3026 RMK AO1,1210204800000.0,1210204800000.0_KLS
803,7257739,RWV,2008-12-23 23:25,-96.7041,30.5155,51.80,50.00,93.55,190.00,6.00,M,29.93,M,9.00,M,OVC,   ,   ,M,800.00,M,M,M,M,M,M,M,M,M,M,51.80,METAR KRWV 232325Z AUTO 19006KT 9SM OVC008 11/10 A2993 RMK AO2,1230087600000.0,1230087600000.0_RWV
804,6826028,ELM,2008-12-03 14:53,-76.8916,42.1599,30.92,19.04,60.97,220.00,6.00,M,30.17,1022.70,10.00,M,OVC,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,24.23,METAR KELM 031453Z 22006KT 10SM OVC110 M01/M07 A3017 RMK AO2 SLP227 T10061072 56007,1228327200000.0,1228327200000.0_ELM
805,7126941,F05,2008-12-17 14:27,-99.2837,34.2257,32.00,28.40,86.39,50.00,4.00,M,30.14,M,4.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,27.42,METAR KF05 171427Z AUTO 05004KT 4SM CLR 00/M02 A3014 RMK AO2,1229536800000.0,1229536800000.0_F05
806,2671359,YKM,2008-05-13 08:53,-120.5441,46.5682,50.00,35.96,58.34,260.00,7.00,M,30.07,1018.10,10.00,M,BKN,   ,   ,M,11000.00,M,M,M,M,M,M,M,M,M,M,46.72,METAR KYKM 130853Z AUTO 26007KT 10SM BKN110 10/02 A3007 RMK AO2 SLP181 T01000022 51002,1210676400000.0,1210676400000.0_YKM
807,5596673,SOA,2008-10-05 05:45,-100.6486,30.5857,69.80,50.00,49.37,160.00,9.00,M,30.05,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,69.80,METAR KSOA 050545Z AUTO 16009KT 10SM CLR 21/10 A3005 RMK AO2,1223193600000.0,1223193600000.0_SOA
808,3087799,TKI,2008-06-03 14:53,-96.59,33.18,82.04,68.00,62.53,190.00,17.00,M,29.81,1008.80,10.00,25.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,26.00,190.00,2008-06-03 14:33,84.97,METAR KTKI 031453Z 19017G25KT 10SM CLR 28/20 A2981 RMK AO2 PK WND 19026/1433 SLP088 T02780200 50003,1212512400000.0,1212512400000.0_TKI
809,4246896,BEA,2008-07-31 00:44,-97.791,28.3619,86.00,75.20,70.27,140.00,10.00,M,29.77,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,95.19,METAR KBEA 310044Z AUTO 14010KT 10SM CLR 30/24 A2977 RMK AO2,1217473200000.0,1217473200000.0_BEA
810,2679128,T82,2008-05-13 18:05,-98.9092,30.2432,80.60,68.00,65.54,250.00,6.00,M,29.83,M,7.00,M,BKN,BKN,   ,M,3200.00,4000.00,M,M,M,M,M,M,M,M,M,83.29,METAR KT82 131805Z AUTO 25006KT 7SM BKN032 BKN040 27/20 A2983 RMK AO1,1210712400000.0,1210712400000.0_T82
811,261786,AXA,2008-01-13 23:14,-94.2724,43.0796,23.00,18.00,80.85,300.00,3.00,M,30.06,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.40,M,1200279600000.0,1200279600000.0_AXA
812,3963436,TFP,2008-07-16 19:25,-97.2115,27.913,89.60,69.80,52.23,140.00,9.00,M,30.02,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,94.85,METAR KTFP 161925Z AUTO 14009KT 10SM CLR 32/21 A3002 RMK AO2 LTG DSNT N,1216245600000.0,1216245600000.0_TFP
813,1431184,CKP,2008-03-11 15:01,-95.5538,42.7304,40.00,30.00,67.18,210.00,8.00,M,29.92,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.97,M,1205262000000.0,1205262000000.0_CKP
814,3456309,FZY,2008-06-21 14:54,-76.3847,43.3497,73.04,57.92,59.08,M,4.00,M,30.03,1016.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,73.04,METAR KFZY 211454Z AUTO VRB04KT 10SM CLR 23/14 A3003 RMK AO2 SLP167 T02280144 50001,1214067600000.0,1214067600000.0_FZY
815,1871705,VTI,2008-04-01 22:44,-92.0248,42.2176,46.00,28.00,49.18,310.00,8.00,M,30.30,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,M,1207098000000.0,1207098000000.0_VTI
816,529536,MWL,2008-01-26 23:53,-98.0602,32.7816,57.92,28.04,31.74,20.00,4.00,M,30.21,1023.10,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,57.92,METAR KMWL 262353Z AUTO 02004KT 10SM CLR 14/M02 A3021 RMK AO2 SLP231 T01441022 10194 20111 53017,1201402800000.0,1201402800000.0_MWL
817,961695,RBO,2008-02-17 12:05,-97.6905,27.7785,44.60,42.80,93.35,290.00,7.00,M,29.81,M,7.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,40.14,METAR KRBO 171205Z AUTO 29007KT 7SM CLR 07/06 A2981 RMK AO2,1203264000000.0,1203264000000.0_RBO
818,2106525,JWY,2008-04-14 06:45,-96.9125,32.4561,42.80,26.60,52.45,350.00,4.00,M,30.31,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,40.03,METAR KJWY 140645Z AUTO 35004KT 10SM CLR 06/M03 A3031 RMK AO2,1208163600000.0,1208163600000.0_JWY
819,1056229,OLZ,2008-02-22 04:19,-91.976,42.6831,17.00,11.00,76.87,160.00,5.00,M,30.02,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.58,M,1203667200000.0,1203667200000.0_OLZ
820,4423093,JSO,2008-08-09 14:45,-95.22,31.87,73.40,69.80,88.51,160.00,4.00,M,30.00,M,10.00,M,SCT,SCT,   ,M,6000.00,8000.00,M,M,M,M,M,M,M,M,M,74.60,METAR KJSO 091445Z AUTO 16004KT 10SM SCT060 SCT080 23/21 A3000 RMK AO2 LTG DSNT NW,1218301200000.0,1218301200000.0_JSO
821,511195,F39,2008-01-26 02:25,-96.6667,33.7167,35.60,32.00,86.59,190.00,9.00,M,30.24,M,7.00,M,OVC,   ,   ,M,700.00,M,M,M,M,M,M,M,M,M,M,27.99,METAR KGYI 260225Z AUTO 19009KT 7SM OVC007 02/00 A3024 RMK AO2,1201327200000.0,1201327200000.0_F39
822,4610760,GEG,2008-08-19 10:53,-117.52799999999999,47.6216,60.98,57.92,89.65,160.00,6.00,M,29.81,1007.30,9.00,M,SCT,BKN,   ,M,10000.00,14000.00,M,M,M,M,M,M,M,M,M,60.98,METAR KGEG 191053Z 16006KT 9SM SCT100 BKN140 16/14 A2981 RMK AO2 SLP073 T01610144,1219150800000.0,1219150800000.0_GEG
823,3744777,NCA,2008-07-05 21:56,-77.4397,34.7084,82.04,73.94,76.53,170.00,10.00,M,29.99,1015.60,10.00,17.00,SCT,   ,   ,M,2300.00,M,M,M,M,M,M,M,M,M,M,88.02,METAR KNCA 052156Z 17010G17KT 10SM SCT023 28/23 A2999 RMK AO2 SLP156 T02780233,1215302400000.0,1215302400000.0_NCA
824,1300025,SSF,2008-03-05 10:53,-98.4711,29.337,37.04,28.04,69.63,0.00,0.00,M,29.89,1012.20,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,37.04,METAR KSSF 051053Z AUTO 00000KT 10SM CLR 03/M02 A2989 RMK AO2 SLP122 T00281022 TSNO PNO $,1204725600000.0,1204725600000.0_SSF
825,3151533,DEH,2008-06-06 14:13,-91.7433,43.2755,72.00,65.00,78.62,190.00,16.00,M,29.53,M,10.00,25.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,M,1212771600000.0,1212771600000.0_DEH
826,5668550,FOD,2008-10-08 12:15,-94.2032,42.5497,37.40,33.80,M,M,M,M,29.93,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1223478000000.0,1223478000000.0_FOD
827,891521,LRJ,2008-02-13 23:47,-96.1923,42.7754,28.00,24.00,84.72,140.00,8.00,M,29.61,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.19,M,1202958000000.0,1202958000000.0_LRJ
828,2980320,SDA,2008-05-29 01:44,-95.4112,40.7533,63.00,57.00,80.76,90.00,4.00,M,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,M,1212033600000.0,1212033600000.0_SDA
829,5875523,IGX,2008-10-17 18:56,-79.0642,35.9333,57.92,51.98,80.55,20.00,7.00,M,30.03,1016.40,2.50,M,OVC,   ,   ,M,600.00,M,M,M,HZ,M,M,M,M,M,M,57.92,METAR KIGX 171856Z AUTO 02007KT 2 1/2SM HZ OVC006 14/11 A3003 RMK AO2 SLP164 T01440111,1224277200000.0,1224277200000.0_IGX
830,2099831,RBO,2008-04-13 22:05,-97.6905,27.7785,80.60,23.00,11.83,340.00,9.00,M,30.17,M,M,17.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,78.80,METAR KRBO 132205Z AUTO 34009G17KT CLR 27/M05 A3017 RMK AO2 PWINO,1208134800000.0,1208134800000.0_RBO
831,3408843,AQO,2008-06-19 06:45,-98.6619,30.7836,78.80,66.20,65.33,0.00,0.00,M,29.90,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.82,METAR KAQO 190645Z AUTO 00000KT 10SM CLR 26/19 A2990 RMK AO2 PWINO TSNO,1213866000000.0,1213866000000.0_AQO
832,6153351,PEA,2008-10-31 17:35,-92.9431,41.3989,71.60,55.40,56.63,0.00,0.00,M,30.27,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,71.60,METAR KPEA 311735Z AUTO 00000KT 10SM CLR 22/13 A3027 RMK AO2,1225486800000.0,1225486800000.0_PEA
833,4481080,EBS,2008-08-12 16:44,-93.8691,42.4392,66.00,62.00,M,M,M,M,29.90,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1218567600000.0,1218567600000.0_EBS
834,4709822,BYY,2008-08-24 06:26,-95.8634,28.9733,77.00,73.40,88.67,270.00,3.00,M,29.94,M,10.00,M,SCT,   ,   ,M,1100.00,M,M,M,M,M,M,M,M,M,M,78.57,METAR KBYY 240626Z AUTO 27003KT 10SM SCT011 25/23 A2994 RMK AO2,1219568400000.0,1219568400000.0_BYY
835,6938373,RCZ,2008-12-08 19:41,-79.76,34.89,50.00,17.60,27.33,0.00,0.00,M,30.34,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,50.00,METAR KRCZ 081941Z AUTO 00000KT 10SM CLR 10/M08 A3034 RMK AO2,1228777200000.0,1228777200000.0_RCZ
836,5652817,HYI,2008-10-07 19:15,-97.863,29.8927,86.00,51.80,30.90,20.00,19.00,M,30.10,M,10.00,23.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,83.87,METAR KHYI 071915Z AUTO 02019G23KT 10SM CLR 30/11 A3010 RMK AO1,1223416800000.0,1223416800000.0_HYI
837,5086799,AXA,2008-09-11 10:15,-94.2724,43.0796,62.60,57.20,82.50,170.00,14.00,M,29.91,M,5.00,17.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,M,1221138000000.0,1221138000000.0_AXA
838,5545233,SEP,2008-10-02 22:24,-98.1777,32.2153,87.80,39.20,18.09,0.00,0.00,M,29.92,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,84.22,METAR KSEP 022224Z AUTO 00000KT 10SM CLR 31/04 A2992 RMK AO1,1222995600000.0,1222995600000.0_SEP
839,4468217,CDS,2008-08-11 23:53,-100.2881,34.4339,M,M,M,M,M,M,29.82,M,M,M,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,M,METAR KCDS 112353Z AUTO A2982 RMK AO2 SLPNO 6//// 56013 PWINO FZRANO,1218506400000.0,1218506400000.0_CDS
840,1423370,GGG,2008-03-11 06:53,-94.7115,32.384,46.94,44.96,92.78,320.00,5.00,M,30.28,1025.50,1.50,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,44.14,METAR KGGG 110653Z AUTO 32005KT 1 1/2SM BR CLR 08/07 A3028 RMK AO2 SLP255 T00830072,1205229600000.0,1205229600000.0_GGG
841,6814139,LBX,2008-12-03 00:53,-95.4621,29.1086,64.04,55.94,74.94,170.00,8.00,M,30.11,1019.60,10.00,M,OVC,   ,   ,M,3900.00,M,M,M,M,M,M,M,M,M,M,64.04,METAR KLBX 030053Z AUTO 17008KT 10SM OVC039 18/13 A3011 RMK AO2 SLP196 T01780133,1228276800000.0,1228276800000.0_LBX
842,2156228,GLE,2008-04-16 19:24,-97.1969,33.6514,68.00,55.40,64.04,170.00,18.00,M,29.92,M,10.00,29.00,OVC,   ,   ,M,3200.00,M,M,M,M,M,M,M,M,M,M,68.00,METAR KGLE 161924Z AUTO 17018G29KT 10SM OVC032 20/13 A2992 RMK AO2,1208383200000.0,1208383200000.0_GLE
843,1452815,SKF,2008-03-12 13:55,-98.5811,29.3842,47.48,42.80,83.71,310.00,2.00,M,30.15,1020.60,7.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,47.48,METAR KSKF 121355Z 31002KT 7SM CLR 09/06 A3015 RMK AO2A SLP206 T00860060 VISNO RWY33 CHINO RWY33 $,1205341200000.0,1205341200000.0_SKF
844,2983948,ILE,2008-05-29 06:15,-97.6865,31.0858,71.60,64.40,78.04,0.00,0.00,M,30.09,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,71.60,METAR KILE 290615Z AUTO 00000KT 10SM CLR 22/18 A3009 RMK AO1,1212051600000.0,1212051600000.0_ILE
845,6980721,POB,2008-12-10 17:55,-79.0145,35.1709,68.90,64.58,86.11,220.00,10.00,M,30.03,1017.10,10.00,17.00,OVC,   ,   ,M,1400.00,M,M,M,M,M,M,M,M,M,M,68.90,METAR KPOB 101755Z 22010G17KT 10SM OVC014 20/18 A3003 RMK AO2A SLP171 T02050181 10205 20167 58015 $,1228942800000.0,1228942800000.0_POB
846,3405626,COT,2008-06-19 02:53,-99.2183,28.4567,84.92,60.98,44.59,120.00,8.00,M,29.82,1008.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,85.13,METAR KCOT 190253Z AUTO 12008KT 10SM CLR 29/16 A2982 RMK AO2 SLP089 T02940161 53012,1213851600000.0,1213851600000.0_COT
847,4146349,DKK,2008-07-25 12:53,-79.27199999999999,42.4933,71.06,57.02,61.16,210.00,9.00,M,30.09,1018.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,71.06,METAR KDKK 251253Z AUTO 21009KT 10SM CLR 22/14 A3009 RMK AO2 SLP185 T02170139,1216998000000.0,1216998000000.0_DKK
848,2754908,3T5,2008-05-17 15:45,-96.95,29.91,71.60,57.20,60.44,0.00,0.00,M,30.05,M,10.00,M,SCT,   ,   ,M,10000.00,M,M,M,M,M,M,M,M,M,M,71.60,METAR K3T5 171545Z AUTO 00000KT 10SM SCT100 22/14 A3005 RMK AO2,1211047200000.0,1211047200000.0_3T5
849,4013224,ELZ,2008-07-19 02:56,-77.99,42.11,66.92,62.06,84.38,0.00,0.00,M,30.10,1017.80,7.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,66.92,METAR KELZ 190256Z AUTO 00000KT 7SM CLR 19/17 A3010 RMK AO2 SLP178 T01940167 53003,1216443600000.0,1216443600000.0_ELZ
850,1883583,IPJ,2008-04-02 13:01,-81.1612,35.4833,57.20,50.00,76.82,40.00,7.00,M,30.24,M,10.00,M,BKN,   ,   ,M,9500.00,M,M,M,M,M,M,M,M,M,M,57.20,METAR KIPJ 021301Z AUTO 04007KT 10SM BKN095 14/10 A3024 RMK AO1,1207152000000.0,1207152000000.0_IPJ
851,989059,CSQ,2008-02-18 20:58,-94.3608,41.0188,14.00,1.00,55.54,300.00,22.00,M,29.98,M,10.00,27.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.52,M,1203379200000.0,1203379200000.0_CSQ
852,2341406,PEQ,2008-04-26 04:45,-103.51,31.38,62.60,17.60,17.32,0.00,0.00,M,29.99,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,62.60,METAR KPEQ 260445Z AUTO 00000KT 10SM CLR 17/M08 A2999 RMK AO2,1209193200000.0,1209193200000.0_PEQ
853,4763671,EOK,2008-08-26 20:13,-91.4274,40.4615,79.00,52.00,39.06,60.00,4.00,M,29.96,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,M,1219791600000.0,1219791600000.0_EOK
854,3850376,BLI,2008-07-11 04:53,-122.5375,48.7927,57.92,48.02,69.52,180.00,8.00,M,30.15,1021.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,57.92,METAR KBLI 110453Z 18008KT 10SM CLR 14/09 A3015 RMK AO2 SLP216 T01440089,1215759600000.0,1215759600000.0_BLI
855,7241825,OLZ,2008-12-23 04:43,-91.976,42.6831,6.00,0.00,75.78,140.00,13.00,M,30.21,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.74,M,1230019200000.0,1230019200000.0_OLZ
856,5510389,PSN,2008-10-01 09:05,-95.7063,31.7797,62.60,48.20,59.26,30.00,4.00,M,30.09,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,62.60,METAR KPSN 010905Z AUTO 03004KT 10SM CLR 17/09 A3009 RMK AO2,1222862400000.0,1222862400000.0_PSN
857,3403654,HRJ,2008-06-19 00:40,-78.7336,35.3786,78.80,57.20,47.52,0.00,0.00,M,29.84,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,78.80,METAR KHRJ 190040Z AUTO 00000KT 10SM CLR 26/14 A2984 RMK AO2,1213844400000.0,1213844400000.0_HRJ
858,3732702,E38,2008-07-05 07:45,-103.684,30.384,64.40,60.80,88.09,170.00,5.00,M,30.12,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.40,METAR KE38 050745Z AUTO 17005KT 10SM CLR 18/16 A3012 RMK AO2,1215252000000.0,1215252000000.0_E38
859,226510,CKP,2008-01-12 07:03,-95.5538,42.7304,29.00,24.00,81.32,M,0.00,M,29.78,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.00,M,1200135600000.0,1200135600000.0_CKP
860,2852221,FQD,2008-05-22 15:24,-81.9351,35.4282,73.40,37.40,26.98,0.00,0.00,M,29.86,M,10.00,M,SCT,   ,   ,M,9000.00,M,M,M,M,M,M,M,M,M,M,71.71,METAR KFQD 221524Z AUTO 00000KT 10SM SCT090 23/03 A2986 RMK AO2,1211479200000.0,1211479200000.0_FQD
861,2203986,OOA,2008-04-19 04:28,-92.4919,41.2273,51.00,49.00,92.83,230.00,4.00,M,29.72,M,5.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.00,M,1208588400000.0,1208588400000.0_OOA
862,5200026,HNR,2008-09-16 22:33,-95.3355,41.5834,82.00,51.00,34.12,210.00,6.00,M,30.15,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.84,M,1221613200000.0,1221613200000.0_HNR
863,3174399,EHO,2008-06-07 15:40,-81.6011,35.2556,89.60,68.00,49.10,230.00,8.00,M,30.20,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,93.47,METAR KEHO 071540Z AUTO 23008KT 10SM CLR 32/20 A3020 RMK AO2,1212861600000.0,1212861600000.0_EHO
864,1882015,RDK,2008-04-02 11:15,-95.2624,41.0106,30.20,28.40,M,M,M,M,30.37,M,7.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1207144800000.0,1207144800000.0_RDK
865,2588446,LHZ,2008-05-09 02:21,-78.3303,36.0233,71.60,62.60,73.27,170.00,12.00,M,29.75,M,10.00,18.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,71.60,METAR KLHZ 090221Z AUTO 17012G18KT 10SM CLR 22/17 A2975 RMK AO2,1210309200000.0,1210309200000.0_LHZ
866,3199715,MRN,2008-06-09 03:20,-81.61,35.82,75.20,66.20,73.61,0.00,0.00,M,30.12,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,75.20,METAR KMRN 090320Z AUTO 00000KT 10SM CLR 24/19 A3012 RMK AO2,1212991200000.0,1212991200000.0_MRN
867,6628754,BPG,2008-11-24 02:45,-101.5216,32.2126,57.20,46.40,67.12,170.00,11.00,M,30.09,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,57.20,METAR KBPG 240245Z AUTO 17011KT 10SM CLR 14/08 A3009 RMK AO1,1227506400000.0,1227506400000.0_BPG
868,3839378,AMA,2008-07-10 15:53,-101.7059,35.2194,71.96,64.04,76.13,190.00,16.00,M,30.13,1015.90,10.00,23.00,BKN,OVC,   ,M,11000.00,15000.00,M,M,M,M,M,M,M,M,M,71.96,METAR KAMA 101553Z 19016G23KT 10SM BKN110 OVC150 22/18 A3013 RMK AO2 RAE1457 SLP159 P0000 T02220178 $,1215712800000.0,1215712800000.0_AMA
869,3560045,GGI,2008-06-26 18:00,-92.7332,41.7097,68.00,64.00,87.03,100.00,8.00,M,29.95,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,M,1214514000000.0,1214514000000.0_GGI
870,3633136,SAT,2008-06-30 07:53,-98.4698,29.5337,80.06,71.06,74.07,120.00,9.00,M,30.13,1018.30,10.00,M,FEW,SCT,BKN,M,2500.00,3900.00,4600.00,M,M,M,M,M,M,M,M,83.56,METAR KSAT 300753Z 12009KT 10SM FEW025 SCT039 BKN046 27/22 A3013 RMK AO2 SLP183 T02670217,1214820000000.0,1214820000000.0_SAT
871,4601523,ADU,2008-08-18 23:56,-94.9204,41.6994,81.00,63.00,M,M,M,M,30.02,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1219111200000.0,1219111200000.0_ADU
872,1207563,SKA,2008-03-01 03:55,-117.6558,47.6151,41.72,34.16,74.33,170.00,11.00,M,29.70,1007.30,10.00,M,BKN,BKN,   ,M,10000.00,20000.00,M,M,M,M,M,M,M,M,M,34.75,METAR KSKA 010355Z 17011KT 10SM BKN100 BKN200 05/01 A2970 RMK AO2A SLP073 T00540012 $,1204354800000.0,1204354800000.0_SKA
873,6247900,ICL,2008-11-05 14:55,-95.0223,40.7242,62.60,50.00,63.38,170.00,14.00,M,29.63,M,10.00,20.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,M,1225908000000.0,1225908000000.0_ICL
874,2350143,RBO,2008-04-26 15:25,-97.6905,27.7785,73.40,62.60,68.94,100.00,13.00,M,29.98,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,73.40,METAR KRBO 261525Z AUTO 10013KT 10SM CLR 23/17 A2998 RMK AO2,1209232800000.0,1209232800000.0_RBO
875,4821009,CIN,2008-08-29 10:52,-94.7889,42.0444,51.00,49.00,M,M,M,M,30.03,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1220014800000.0,1220014800000.0_CIN
876,662795,EAT,2008-02-02 17:55,-120.20700000000001,47.398999999999994,24.98,21.02,84.67,0.00,0.00,M,29.74,1008.50,10.00,M,BKN,OVC,   ,M,2000.00,6500.00,M,M,M,M,M,M,M,M,M,24.98,METAR KEAT 021755Z AUTO 00000KT 10SM BKN020 OVC065 M04/M06 A2974 RMK AO2 SLP085 T10391061 11033 21050 58016,1201986000000.0,1201986000000.0_EAT
877,1100695,ELP,2008-02-24 05:51,-106.3758,31.8111,57.02,15.98,19.70,360.00,7.00,M,30.21,1018.70,10.00,M,FEW,   ,   ,M,25000.00,M,M,M,M,M,M,M,M,M,M,57.02,METAR KELP 240551Z 36007KT 10SM FEW250 14/M09 A3021 RMK AO2 SLP187 T01391089 10194 20139 53025 $,1203843600000.0,1203843600000.0_ELP
878,3670636,UVA,2008-07-02 08:25,-99.7436,29.2113,69.80,68.00,94.01,60.00,4.00,M,29.99,M,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,69.80,METAR KUVA 020825Z AUTO 06004KT 10SM CLR 21/20 A2999 RMK AO2,1214996400000.0,1214996400000.0_UVA
879,1204482,PRO,2008-02-29 23:34,-94.1637,41.8278,37.00,32.00,81.93,270.00,12.00,M,30.17,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.37,M,1204340400000.0,1204340400000.0_PRO
